,Review,label
211,نقطة أخيرة قانون التظاهر الذي يحتاج إلي إعادة النظر في عقوباته كما يقول #الببلاوي أصدره هو في عهده وبنفسه أرائيتم كيف وصل العبث بعقولنا؟!,0
212,د أبو الفتوح : مشكلتكم تحتاج لقرار ادارى والحكومة الحاليه ضعيفة لدرجة انها لا تستطيع اتخاذ قرار ولا بد من سرعة,0
213,اعلام العار ساند منتخب مصر فى غانا لينسب الفوز لسيسي فخسرنا بالستة وتجاهل الاهلى كرها فى ابو تريكه ففزنا بكاس,0
214,المظاهرات أمام سفارة #الامارات_عاهرة_الخليج في #جمعة_الحسم #راجعين_30 #الانقلاب_العسكري,0
215,يا رب لك الحمد أن جمعت شمل أسرتي,1
216,كيف يمكن مسح الشرائط التى سجلت جرائم العادلي لماذا كان العادلي يضحك بسعادة اثناء محاكمته اتمنى الا تكون إجابة السؤالين واحدة,0
217,تجار الدين يكذبون ويعتدون ويتواطئون ويزورون الاستفتاء ثم يقيمون الصلاة انفصال كامل بين العقيدة والسلوك يستدعي التأمل ويحتاج الى علاج نفسي,0
218,في الطريق إلى أسوان لأول مرة منذ أكثر من 15 عاما بدعوة كريمة من الدكتور مجدي يعقوب لحضور افتتاح المبنى الجديد بمستشفى القلب هناك,1
219,واضح ان بالنسبة لهم لحوم العلماء مسمومة الا لو كانت لحوم المفتي و شيخ الازهر,0
220,علاء الأسواني: لقد حافظ الرئيس مرسي على اعلام مبارك الفاسد وراح يستغله لمصلحته المقال كامل … …,0
221,يا غنوة مبتكملش يا دمع يا محبوس ليه كل ما أحلم حلم بقى يتقلبلى كابوس #محمد_محسن,0
222,يجب أن نبدأ حملة توعية لحث الناس على التصويت بكثرة لأن ذلك ف,1
223,قلب الوطن مجروح لا يحتمل دين ام #عسكر #منير,0
224,المصري بيقول حزام ناسف و الشروق بيقول سيارة مستفخخة و الأهرام بيقول شنطة مدارس قوم اوقف ونتا بتكلمني,0
225,المفسد عادل فقيه #عادل -فقيه -وزير-للصحه,0
226,"""_4: #هلا_فبراير #اليسا على روتانا مصريه :) الواحد كان مخنوق و فرفش"" :-* ;-)",1
227,صامت على الانقلاب مثل رجل شاهد خيانة زوجته فشرب عصير ليمون سئل:ماذا فعلت قال:عملو ليمون لنفسهم,0
228,لا اعترف بسفير يدين مواطنه قبل ان يجرى تحقيق محايد وعادل لا تعرفه السعودية هذا سفير مبارك وليس سفير مصر أبدا,0
229,درس العربي في الأرياف بيدعيلكوا #محمد_محسن ومستر ممدوح بييدعيلكوا برده :) :),1
230,"#الجيزة||#حاميها_حرميها حالة أستاذ بطب طنطا للتحقيق بسبب رأيه على ""الفيس بوك"" قرر الدكتور عبد الحكيم عبد الخالق،",0
231,د عبد المنعم أبو الفتوح : جمال عبد الناصر كان مثلنا الاعلى في شبابنا وحتى نكسة 67 في برنامج أنت وضميرك على قناة دريم,1
232,قتل صحفيين ابرياء اعتقال وسجن صحفيين ظلما ترهيب صحفيين ومنعهم من عملهم حرية الصحافة ترقص على واحدة ونص,0
233,يا أيها المغيبون,0
234,"يهنئ حزب الوسط الدكتور عبد الفتاح ماضي بتعيينه رئيسا للمجلس القومى للشباب ويتمنى له التوفيق""",1
235,في جولتي اليوم بمدينة بدر أسعدني بشدة لقاء المواطنين من عمال المصانع الذين يمثلون قاعدة عمالية حقيقية تسهم بشكل فعال في تنمية الدائرة,1
236,في ناس واقفة بشوم عند الشوارع المؤدية للتحرير بتوقف الناس بشكل عشوائي وقفوا العربية ال قدامي واتجمهروا عليها بدون داع …,0
237,_ ولغايه ماتبنوا الكنايس جوامعنا وبيوتنا وقلوبنا وعيوننا مفتوحه ليكوا تنوروها وتنورونا,1
238,حمدين فرصته ضعيفة أبو الفتوح أقوى و بعدين #فسسسسس,0
239,#أوباما: ميانمار لن تنجح إذا استمر قمع الاقلية المسلمة #العرب #مسلمي_الروهينجا,0
240,كلام أم الشهيد محمد مصطفى بيجيب من الآخر: مرسي كذب في وعوده,0
241,يعني واحد ما بيعرفش يقرأ أليس من الهراء والعبث أن تأخذ رأيه في كتاب دون أدنى مجهود لشرحه له؟ خاصة لو هيأثر على حياته وحياتي أنا كمان!,0
242,شفت كل شي بالحياه بس اول مرة اشوف شب حامل طبلة بالرابية بطبل عشان ال #عشنا_وشفنا,0
243,كما تهمنا #مصر تعنينا #دمشق وكما تُشقينا #غزة تقتلنا #بغداد وكما نحب #اليمن نخشى على #ليبيا أما #قطر فهي سيدة النهوض و…,1
244,#ناشرون_الأخبارية : #حمدي_قنديل قانون الطعن فى العقود دا خلانا طراطير والشعب طرطور والحكومه ومجلس الدوله والشعب طرطو,0
245,اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي …,0
246,نحيي شباب حزب الوسط على مجهودهم الرائع فى الانتخابات والذى كان سببا فى حصول الحزب على ما يقرب من مليون صوت ممن صوتوا لنا عن اقتناع,1
247,متحمسين جدا للشخصية الجديدة على #حمد_العماني بعد نجاحه في شخصية #يوسف في #توالي_الليل الجمهور ما راح…,1
248,"قرارات مرسي ""انتقامية""",0
249,لن أمل من تكرارها: أيام كان رئيسكم مرسي يحسن أحسنت أنا وغيري إليهلكنه منذ أن بدأ الكذب وإخلاف الوعود وتسبب في إسالة الدماء لا يستحق الإحسان,0
250,#حلاوتك_وانت عامل نفسك دكر و راجل قدام امك و بتبقى مرمطون و شخشخية ف ايد البنت بتاعتك #استرجل,0
251,بتسمع صوت موتور بتفكّرو هلكوبتر بتسمع صوت موّلدة كهربا بتفكّر هلكويتر ياربي دخيلك شو هالحالة #سوريا,0
252,أشعر بالشفقة على من يصف فبركات السيسي يوم30 يونيو بثورة حشد مرتب لمدة ست ساعات لتبرير عملية الخيانة والغدر والإنقلاب على أو…,0
253,#السعاده اخوية يهتم بيا اكتر من نفسة حتى و هو بعيد عنى,1
254,ﻭﺍﻗﻮلك ﺍﻳﻪ ﻃﺮﻳﻖ ﺍﻟﻜﺮﻩ ﺍﺧﺮﺗﻪ ﺍﻳـﻪ ﻭﻫﻲ ﻗﻠﻮﺑﻨﺎ ﻣﺎﺗﺖ ﻟﻴﻪ ﻟﻔﻴﻦ ﻫﻨﺮﻭﺡ ﻣﺎ ﺑﻴﻨﺎ ﺷـﻴﻄﺎﻥ ﺍﻣﻠﻨﺎ ﻳﺎﻭﻃﻦ ﺧﻠﺼﺎﻥ ﻣﺤﺪﺵ ﻓﻴﻨﺎ ﻣﺶ ﺧﺴﺮﺍﻥ ﻭﻻ ﻣﺠ…,0
255,"الانقلاب يجمع عددا من الفاسدين ليقدمهم لاشتون على انهم المفاوضون من جماعة الاخوان, فضائحهم لم ولن تنتهى",0
256,انصار الشرعية يدينون هذه التفجيرات #مصر_الليلة,0
257,"#يوسف_الحسيني بالفيديو يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى!! """,0
258,_ قمع الثورة في البحرين بطريقة همجية جريمة تم التغاضى عنها لاسباب طائفية الانسان يجب ان يتمتع بحقوقه مهما يكن دينه او مذهبه,0
259,الأسواني:لماذا تصر الولايات المتحدة على استمرارها في دعم مرسي للنهاية رغم قتله للمصريين وقمعه للتظاهرات …,0
260,يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل,0
261,هد دايرة و بنلف فيها ، الداخلية مش عايزة بقي في اولتراس فاخترعت مذبخة بورسعيد فالناس تموت فالجمهور يتمنع من الماتشات #الكورة_للجماهير,0
262,#اللهم يا مجيب الدعاء يا مغيث المستغيثين يا راحم الضعفاء أجب دعوتنا وعجل بقضاء حاجاتنا يا أرحم الراحمين,1
263,ما أحقر القاتل حين يبرر جريمتة ،! #مجزرة_رابعة #مجزرة_سجن_ابوزعبل #رابعة,0
264,الليلة11مساء نستمرفي كشف إغراض الجزيرة وحملتها الداعمة لتنظيم الاخوان الإرهابي مستخدمين تقاريربعدسة الجزيرة نفسها #مصر #الإمارات #لبنان #قطر,0
